userid,user_display_name,user_screen_name,user_reported_location,user_profile_description,user_profile_url,follower_count,following_count,account_creation_date,account_language
2aed5a934f05d49682db65cd103e4dfd3429a0e8cb1f4700a4c43d5d9b4ea9ad,2aed5a934f05d49682db65cd103e4dfd3429a0e8cb1f4700a4c43d5d9b4ea9ad,2aed5a934f05d49682db65cd103e4dfd3429a0e8cb1f4700a4c43d5d9b4ea9ad,Boston,,,90,199,2013-09-28,en
3f882e99d3c656906e9f6cd2a538b6642e56f00d7835440145b49bafbeaa1d88,3f882e99d3c656906e9f6cd2a538b6642e56f00d7835440145b49bafbeaa1d88,3f882e99d3c656906e9f6cd2a538b6642e56f00d7835440145b49bafbeaa1d88,USA,,,40,146,2014-06-05,en
20b28fd6a591079b36cbdf2e128653ee7e77afd9e3f19715ed7d2d7b87efef44,20b28fd6a591079b36cbdf2e128653ee7e77afd9e3f19715ed7d2d7b87efef44,20b28fd6a591079b36cbdf2e128653ee7e77afd9e3f19715ed7d2d7b87efef44,Выборг,#молодаямама,,372,381,2013-08-30,ru
92f0d806111923158f7d35282b57293ecb6c14ecd4de95089f0e97951a5e0544,92f0d806111923158f7d35282b57293ecb6c14ecd4de95089f0e97951a5e0544,92f0d806111923158f7d35282b57293ecb6c14ecd4de95089f0e97951a5e0544,Москва,Для души; Лоскутное шитьё,,75,67,2014-03-23,en
7a574fb5f7d9528ab5f0c6a4e0a588fd0bad561705b4301faa812d7e13be0c10,7a574fb5f7d9528ab5f0c6a4e0a588fd0bad561705b4301faa812d7e13be0c10,7a574fb5f7d9528ab5f0c6a4e0a588fd0bad561705b4301faa812d7e13be0c10,USA,,,0,6,2014-07-04,en
55c3683222d93cb773a95f5b5d781d9cc5c4e4c984735e2265ce5782d4dab9fc,55c3683222d93cb773a95f5b5d781d9cc5c4e4c984735e2265ce5782d4dab9fc,55c3683222d93cb773a95f5b5d781d9cc5c4e4c984735e2265ce5782d4dab9fc,Россия,"ищу себя, ищу тебя",,201,1141,2014-03-12,en
d2c829da0db3af9e282bbb0c07fbf8317076703f3be1756548cfcf11660030fc,d2c829da0db3af9e282bbb0c07fbf8317076703f3be1756548cfcf11660030fc,d2c829da0db3af9e282bbb0c07fbf8317076703f3be1756548cfcf11660030fc,Newcastle,Professional pop culture scholar. Freelance coffee buff.,,111,95,2013-08-08,en
b77db71f632a029dc4585ae0005affb9ba889f4e190dfc9d6b4873b880720b63,b77db71f632a029dc4585ae0005affb9ba889f4e190dfc9d6b4873b880720b63,b77db71f632a029dc4585ae0005affb9ba889f4e190dfc9d6b4873b880720b63,USA,,,105,120,2013-08-07,en
b30ba86be26512d01142b785cc5d7bfa56e8ddfcf7b047d94bc23eecf95561e2,b30ba86be26512d01142b785cc5d7bfa56e8ddfcf7b047d94bc23eecf95561e2,b30ba86be26512d01142b785cc5d7bfa56e8ddfcf7b047d94bc23eecf95561e2,Россия,"пусть она бывает не права, но это наша Родина",,3776,1146,2013-12-24,ru
2570574680,РИА ФАН,riafanru,Россия ,Федеральное агентство новостей ВКонтакте: https://t.co/tQsblBQ2Go Facebook: https://t.co/L8S9RkoNYw Одноклассники: http://t.co/rFHOcUz9EU,http://t.co/tcKe2jsuqw,15753,6862,2014-06-16,ru
b0842e8989e27312764710c5c1109b7f172e0e34370ad404ad124d915f28ee2e,b0842e8989e27312764710c5c1109b7f172e0e34370ad404ad124d915f28ee2e,b0842e8989e27312764710c5c1109b7f172e0e34370ad404ad124d915f28ee2e,"INDIANAPOLIS, USA","Programmer , self learner ,guitar player :D",,0,15,2017-03-19,en
8795acd0bd45d71377b539d49dbc5f3d85c603451e47af81ac38d5245c80784f,8795acd0bd45d71377b539d49dbc5f3d85c603451e47af81ac38d5245c80784f,8795acd0bd45d71377b539d49dbc5f3d85c603451e47af81ac38d5245c80784f,Санкт-Петербург,хочу милку,,304,2058,2013-08-30,en
c23ef2a108d3fc5ecfdee27c9717a2c8b0bd6240d9de3b329fa7a9197ee4c4ac,c23ef2a108d3fc5ecfdee27c9717a2c8b0bd6240d9de3b329fa7a9197ee4c4ac,c23ef2a108d3fc5ecfdee27c9717a2c8b0bd6240d9de3b329fa7a9197ee4c4ac,USA,too tired to tweet,,3403,3735,2013-08-19,en
fe0af80c4273b87a501e5d97ed323c753129f50708d622e4e9653d94b6419f31,fe0af80c4273b87a501e5d97ed323c753129f50708d622e4e9653d94b6419f31,fe0af80c4273b87a501e5d97ed323c753129f50708d622e4e9653d94b6419f31,,,,132,512,2014-06-12,ru
bab7d9fff98abb2769e1f0675f9be13a7ff98de1ccc2410034c1d61ccd53b1e3,bab7d9fff98abb2769e1f0675f9be13a7ff98de1ccc2410034c1d61ccd53b1e3,bab7d9fff98abb2769e1f0675f9be13a7ff98de1ccc2410034c1d61ccd53b1e3,Питер,отборное дерьмо,,160,1047,2010-09-11,ru
2f16214a72acf400ae907b8ebc055de1757c5ed0157388740350575b926b1c67,2f16214a72acf400ae907b8ebc055de1757c5ed0157388740350575b926b1c67,2f16214a72acf400ae907b8ebc055de1757c5ed0157388740350575b926b1c67,"Волгоград, Россия","Депутат заксобнания, как сейчас модно-колорад и ватник.",http://t.co/LKMwmVQgCP,763,1977,2014-03-23,ru
b922b1d33f993b042adba9e7a7ee21e36746e6d72aa89ff74a47abcb3d93c5f3,b922b1d33f993b042adba9e7a7ee21e36746e6d72aa89ff74a47abcb3d93c5f3,b922b1d33f993b042adba9e7a7ee21e36746e6d72aa89ff74a47abcb3d93c5f3,Краснодар,Парашютный спорт и свобода,,227,1592,2014-03-17,ru
3065ff91d22408dce34750d137a717d49b8c1d62ca07fee349c39a97a86a9b1a,3065ff91d22408dce34750d137a717d49b8c1d62ca07fee349c39a97a86a9b1a,3065ff91d22408dce34750d137a717d49b8c1d62ca07fee349c39a97a86a9b1a,Portland,,,83,238,2013-12-21,en
4ee74271f2d71ead3db0ce797a13ad93464796687f8fa35d9ddbb4692d2284e0,4ee74271f2d71ead3db0ce797a13ad93464796687f8fa35d9ddbb4692d2284e0,4ee74271f2d71ead3db0ce797a13ad93464796687f8fa35d9ddbb4692d2284e0,United States,If we couldn't laugh we would all go insane.,,106,53,2013-08-09,en
b8c94ff030a829429e6462e936c4bb8082de7d73c32b84644dea7df4cdc2cf95,b8c94ff030a829429e6462e936c4bb8082de7d73c32b84644dea7df4cdc2cf95,b8c94ff030a829429e6462e936c4bb8082de7d73c32b84644dea7df4cdc2cf95,Miami,I can show you some fun :),,108,139,2013-09-05,en
1b8be25e66ebae99f070274f28bd89d81dfdd85e7db26ffb46da1ca909ae6d11,1b8be25e66ebae99f070274f28bd89d81dfdd85e7db26ffb46da1ca909ae6d11,1b8be25e66ebae99f070274f28bd89d81dfdd85e7db26ffb46da1ca909ae6d11,,,,65,102,2015-03-13,en
31e5547953ae241c077eb414ea5b84984f5911beb1a982b24da6bd6a4ff6b607,31e5547953ae241c077eb414ea5b84984f5911beb1a982b24da6bd6a4ff6b607,31e5547953ae241c077eb414ea5b84984f5911beb1a982b24da6bd6a4ff6b607,,,,2,7,2017-07-26,en
66efc24284ddde350c22787434e3d654d646ec7fc67a1db57b274232d040c2da,66efc24284ddde350c22787434e3d654d646ec7fc67a1db57b274232d040c2da,66efc24284ddde350c22787434e3d654d646ec7fc67a1db57b274232d040c2da,,,,0,0,2017-03-16,en
8082409924dba910bb0f6d83eab660e417a1e48deaad4e296c56da1eff769557,8082409924dba910bb0f6d83eab660e417a1e48deaad4e296c56da1eff769557,8082409924dba910bb0f6d83eab660e417a1e48deaad4e296c56da1eff769557,Санкт-Петербург,Социальные сети убивают нас,,1003,961,2012-01-23,ru
5b73cc0d13a8c1904beebd26b73433ea538f7479e38f42e255781d6d09f6d8a8,5b73cc0d13a8c1904beebd26b73433ea538f7479e38f42e255781d6d09f6d8a8,5b73cc0d13a8c1904beebd26b73433ea538f7479e38f42e255781d6d09f6d8a8,,,,627,4253,2015-11-18,en
bf9dba91bbd72a2145c1e8c620d811f22c416501ec495fb92b3a4525569e74c8,bf9dba91bbd72a2145c1e8c620d811f22c416501ec495fb92b3a4525569e74c8,bf9dba91bbd72a2145c1e8c620d811f22c416501ec495fb92b3a4525569e74c8,USA,"Whether you think you can or you think you can’t, you’re right.",,30,118,2014-05-15,en
de9f08209fd4c6b4f99b53a0788a11ee304313a34f7178ecc51375e36a4f46d5,de9f08209fd4c6b4f99b53a0788a11ee304313a34f7178ecc51375e36a4f46d5,de9f08209fd4c6b4f99b53a0788a11ee304313a34f7178ecc51375e36a4f46d5,USA,"Marketing, business, sports",,84,97,2015-03-10,en
60390bf301c3c750de4ad710dad39edd44f7f2592454bbd8beacc28e5f463961,60390bf301c3c750de4ad710dad39edd44f7f2592454bbd8beacc28e5f463961,60390bf301c3c750de4ad710dad39edd44f7f2592454bbd8beacc28e5f463961,днищний дновгород,пустые приступы пустоты,,192,144,2014-05-15,en
b285bc76e182c3e657a41f7f882457648509ee076d75593ddd16b7d3302e1c4e,b285bc76e182c3e657a41f7f882457648509ee076d75593ddd16b7d3302e1c4e,b285bc76e182c3e657a41f7f882457648509ee076d75593ddd16b7d3302e1c4e,,Ich lebe nur einfach und freue mich über mein Leben,,27,94,2016-04-29,de
e2218e53cd1fc506d06955fb3076e395ae227d634b320785439e814101eaf2a7,e2218e53cd1fc506d06955fb3076e395ae227d634b320785439e814101eaf2a7,e2218e53cd1fc506d06955fb3076e395ae227d634b320785439e814101eaf2a7,Казань,,,354,488,2013-12-26,en
a03dc5e88d4ff0b6a8ad0577370be8092079d78eb0b97a675a368a289ffb232f,a03dc5e88d4ff0b6a8ad0577370be8092079d78eb0b97a675a368a289ffb232f,a03dc5e88d4ff0b6a8ad0577370be8092079d78eb0b97a675a368a289ffb232f,Alaska,"If opportunity doesn’t knock, build a door.",,74,278,2014-04-27,en
472e7bbdf45c0888fd7e8aae3d6a8471da35511d18fe72f6b5e86a9f5471dc0e,472e7bbdf45c0888fd7e8aae3d6a8471da35511d18fe72f6b5e86a9f5471dc0e,472e7bbdf45c0888fd7e8aae3d6a8471da35511d18fe72f6b5e86a9f5471dc0e,,#BlacklivesMatter,,4637,3836,2015-10-27,en
cdf2bc321c0e3751069c02b957e2f698496217239dd5c9c1abce825538bfb9bf,cdf2bc321c0e3751069c02b957e2f698496217239dd5c9c1abce825538bfb9bf,cdf2bc321c0e3751069c02b957e2f698496217239dd5c9c1abce825538bfb9bf,"San Diego, CA",,,40,213,2009-10-06,en
798900e1b2443245ceca5b38c2d32e099237ef2410c63da24ca559bea70cc5f4,798900e1b2443245ceca5b38c2d32e099237ef2410c63da24ca559bea70cc5f4,798900e1b2443245ceca5b38c2d32e099237ef2410c63da24ca559bea70cc5f4,"Baltimore, MD",,,379,1267,2016-04-13,en
de9afbc1544c42ea7019bb4f5f9f521b1904b58f5ea6767d551e3fc1a40a1209,de9afbc1544c42ea7019bb4f5f9f521b1904b58f5ea6767d551e3fc1a40a1209,de9afbc1544c42ea7019bb4f5f9f521b1904b58f5ea6767d551e3fc1a40a1209,Новгород,"Лучшее, что есть в этой жизни-увидеть то, что ещё не видел. Путешествуйте, друзья!",,228,399,2013-10-06,ru
7769e4c3d8efd3ffeb08a3d86b70ce8e15ede93e7bcc65ec9d4db21f1f3915ea,7769e4c3d8efd3ffeb08a3d86b70ce8e15ede93e7bcc65ec9d4db21f1f3915ea,7769e4c3d8efd3ffeb08a3d86b70ce8e15ede93e7bcc65ec9d4db21f1f3915ea,USA,Its hard to wait around for something you know might never happen; but its harder to give up when you know its everything you want.,,59,428,2014-08-26,en
075b4536682c92bf5b97cdd968770a4370b75b7a7217f689528c7d892fe44dd7,075b4536682c92bf5b97cdd968770a4370b75b7a7217f689528c7d892fe44dd7,075b4536682c92bf5b97cdd968770a4370b75b7a7217f689528c7d892fe44dd7,Москва,вино и кино,,257,236,2014-05-30,en
78f653d4450aa96cbe7dd0a9a0183bdfc8f8a36b2e69db8fb7a4cdcfe74ce0d3,78f653d4450aa96cbe7dd0a9a0183bdfc8f8a36b2e69db8fb7a4cdcfe74ce0d3,78f653d4450aa96cbe7dd0a9a0183bdfc8f8a36b2e69db8fb7a4cdcfe74ce0d3,Москва,"Спортсменка,тренер по йоге,go-go",,415,286,2013-11-11,ru
369fa90be947900f7907febf66201931a13ce7407247d44c312ceef526b283d0,369fa90be947900f7907febf66201931a13ce7407247d44c312ceef526b283d0,369fa90be947900f7907febf66201931a13ce7407247d44c312ceef526b283d0,Коломна,музыкой расширяю сознание,http://t.co/Za9q6yw5je,189,662,2013-12-18,ru
0acaa33daa144466c9bcc63d141f3c23367c76d4a15f39ce65936b43e8923f78,0acaa33daa144466c9bcc63d141f3c23367c76d4a15f39ce65936b43e8923f78,0acaa33daa144466c9bcc63d141f3c23367c76d4a15f39ce65936b43e8923f78,Az-Zarqa,#المالية #السيارات #العلاقات_الدولية,,66,265,2015-03-11,ar
bf5f2d1f76cdc3a49c2a13a3312f4a0b2d61781277122eaaaae6149273097725,bf5f2d1f76cdc3a49c2a13a3312f4a0b2d61781277122eaaaae6149273097725,bf5f2d1f76cdc3a49c2a13a3312f4a0b2d61781277122eaaaae6149273097725,Dallas,artist cartoonist,,31,252,2014-08-28,en
0daa1f861eda1474712846337fd3de0be1db1baf24aa4fdad76b8b0593d8bb15,0daa1f861eda1474712846337fd3de0be1db1baf24aa4fdad76b8b0593d8bb15,0daa1f861eda1474712846337fd3de0be1db1baf24aa4fdad76b8b0593d8bb15,,,,45,53,2009-04-24,en
b9b49ff88bbe57a07393e57f369489cbb3fea306337f76372f959d5766564852,b9b49ff88bbe57a07393e57f369489cbb3fea306337f76372f959d5766564852,b9b49ff88bbe57a07393e57f369489cbb3fea306337f76372f959d5766564852,USA,"Life isn’t about getting and having, it’s about giving and being.",,42,261,2014-06-22,en
757d12dfc934920c3d20525e82ba7adffaf710f81df68b0a076c5ce48b03f803,757d12dfc934920c3d20525e82ba7adffaf710f81df68b0a076c5ce48b03f803,757d12dfc934920c3d20525e82ba7adffaf710f81df68b0a076c5ce48b03f803,Москва - Самара,Наслаждаюсь жизнью!,,463,287,2013-12-10,ru
a8f066b1a733d4f91293bdf5e9908512ab21f25a5d37f22b19e34b0cc5cf35a3,a8f066b1a733d4f91293bdf5e9908512ab21f25a5d37f22b19e34b0cc5cf35a3,a8f066b1a733d4f91293bdf5e9908512ab21f25a5d37f22b19e34b0cc5cf35a3,Detroit,,,22,74,2014-06-06,en
1fd6cfa46000e38b9b1499be51e43138da1635019839a3257ee993c2bb42001c,1fd6cfa46000e38b9b1499be51e43138da1635019839a3257ee993c2bb42001c,1fd6cfa46000e38b9b1499be51e43138da1635019839a3257ee993c2bb42001c,СПб,"Можно просто Инга. Брюнетка, люблю общение, движение и жизнь. Добавляйтесь в друзья #rufollow",,2258,318,2012-08-22,ru
d065911eae7bc8825f3c773567e2bdbb8c8756f69284233beabca7844748d707,d065911eae7bc8825f3c773567e2bdbb8c8756f69284233beabca7844748d707,d065911eae7bc8825f3c773567e2bdbb8c8756f69284233beabca7844748d707,Germany,The things that we love tell us what we are,,29,279,2015-12-11,de
18455cadd7f29a4f01e7565b1dc7f08e82eca2de9699bbb7ccba68a3d8bb33fe,18455cadd7f29a4f01e7565b1dc7f08e82eca2de9699bbb7ccba68a3d8bb33fe,18455cadd7f29a4f01e7565b1dc7f08e82eca2de9699bbb7ccba68a3d8bb33fe,москва,дневник неудачницы: я Катя. мне 18. др - 9 июля. любовь всей жизни потеряна,,225,241,2014-05-21,en
a0ede50e491955a301f6aea22e77c62f6f8c20e2d277cc695631b2f1ef0de706,a0ede50e491955a301f6aea22e77c62f6f8c20e2d277cc695631b2f1ef0de706,a0ede50e491955a301f6aea22e77c62f6f8c20e2d277cc695631b2f1ef0de706,,The ocean calms my soul,,1,14,2017-05-25,en
ab2282d082a7006e49227bd95e3455aef22b3abd3bc1e99af631eb4480f49250,ab2282d082a7006e49227bd95e3455aef22b3abd3bc1e99af631eb4480f49250,ab2282d082a7006e49227bd95e3455aef22b3abd3bc1e99af631eb4480f49250,Пхеньян,"Главные новости, аналитика, и эксклюзивы по Северной Корее",,2732,1233,2017-04-12,ru
583bc6d5cb2bda0dac7b2b934057dd2ffcf6a3cad392ac2c3416fcf7027e3e1e,583bc6d5cb2bda0dac7b2b934057dd2ffcf6a3cad392ac2c3416fcf7027e3e1e,583bc6d5cb2bda0dac7b2b934057dd2ffcf6a3cad392ac2c3416fcf7027e3e1e,The Big Apple,F**k yall if you doubt me,,104,95,2013-08-17,en
1f4631976583bf9d6b04e9e5f5588ec79191b8f6b3573f08c5dacf3d429a2a98,1f4631976583bf9d6b04e9e5f5588ec79191b8f6b3573f08c5dacf3d429a2a98,1f4631976583bf9d6b04e9e5f5588ec79191b8f6b3573f08c5dacf3d429a2a98,Moscow,#элитка #анабиоз #вечнохудеющая #вечножрущая #типичнаяжируха #перфекционист,,191,317,2014-04-28,en
e3bd82af2448acb2f03e8784580df86e5a3bcfdac08ff78c9d2692cda102f839,e3bd82af2448acb2f03e8784580df86e5a3bcfdac08ff78c9d2692cda102f839,e3bd82af2448acb2f03e8784580df86e5a3bcfdac08ff78c9d2692cda102f839,USA,"Two roads diverged in a wood, and I—I took the one less traveled by, And that has made all the difference.",,48,242,2014-06-09,en
bcb05930008919ef08d611289eb92812ac09197f75da82140253539961935cad,bcb05930008919ef08d611289eb92812ac09197f75da82140253539961935cad,bcb05930008919ef08d611289eb92812ac09197f75da82140253539961935cad,,Journalism is dead. Titter is alive,,1,11,2017-05-25,en
578edc3731223ec2a38c8432993c5369aedf4ccc95e7f030af42912197f7a6a7,578edc3731223ec2a38c8432993c5369aedf4ccc95e7f030af42912197f7a6a7,578edc3731223ec2a38c8432993c5369aedf4ccc95e7f030af42912197f7a6a7,Liverpool,,,59,60,2014-05-30,en
d8b49cd9474c57cb3bdc46455c1e11225ad8b44d1e3ed31bb0ef2f481bdfc6f7,d8b49cd9474c57cb3bdc46455c1e11225ad8b44d1e3ed31bb0ef2f481bdfc6f7,d8b49cd9474c57cb3bdc46455c1e11225ad8b44d1e3ed31bb0ef2f481bdfc6f7,Омск,зачем я здесь?,,281,441,2014-03-21,en
ca4acf405a7b8ec6a5d6e010735b8d19871bcb80636df57d2b40351c7b411d66,ca4acf405a7b8ec6a5d6e010735b8d19871bcb80636df57d2b40351c7b411d66,ca4acf405a7b8ec6a5d6e010735b8d19871bcb80636df57d2b40351c7b411d66,Moscow,московский шоумен  #колорад #ватник,,162,287,2014-03-19,ru
92839f90b22808ac76b3a7a22033c6e7541157c9357b1b0f324b4140dd25b984,92839f90b22808ac76b3a7a22033c6e7541157c9357b1b0f324b4140dd25b984,92839f90b22808ac76b3a7a22033c6e7541157c9357b1b0f324b4140dd25b984,Кострома,Stop the mimimi,,210,1291,2014-05-11,ru
a6f94b6a8f1969604f8c78943166dfade691db3a40fd3bc57bdfbd41eb36c049,a6f94b6a8f1969604f8c78943166dfade691db3a40fd3bc57bdfbd41eb36c049,a6f94b6a8f1969604f8c78943166dfade691db3a40fd3bc57bdfbd41eb36c049,Москва,кондитер-любитель,,471,765,2013-08-30,ru
4f8a08a1e7a7f3cb205b7ed71f6882e7ed5a338d80d86079fa23cd28751a8fee,4f8a08a1e7a7f3cb205b7ed71f6882e7ed5a338d80d86079fa23cd28751a8fee,4f8a08a1e7a7f3cb205b7ed71f6882e7ed5a338d80d86079fa23cd28751a8fee,Moscow,уехал жить в Москву,,211,264,2013-12-30,en
59fdfd1b245a496e08101133271601f30bec7cdfce3bf7e9173bd9d185b16e14,59fdfd1b245a496e08101133271601f30bec7cdfce3bf7e9173bd9d185b16e14,59fdfd1b245a496e08101133271601f30bec7cdfce3bf7e9173bd9d185b16e14,Подольск,#мгимо,,264,1809,2014-03-07,en
7f0ade9df37ca15c1e18e146209c364fcaf3048c294b9cdd69fa0fc0bde8b7cd,7f0ade9df37ca15c1e18e146209c364fcaf3048c294b9cdd69fa0fc0bde8b7cd,7f0ade9df37ca15c1e18e146209c364fcaf3048c294b9cdd69fa0fc0bde8b7cd,United States,food fan,,61,67,2014-05-29,en
fe97c8e3410728a27502760befa2db484fc32a1071a000ab70a3c43bbae8e821,fe97c8e3410728a27502760befa2db484fc32a1071a000ab70a3c43bbae8e821,fe97c8e3410728a27502760befa2db484fc32a1071a000ab70a3c43bbae8e821,,,,1098,164,2017-04-13,ru
4f6e2dd52e7ba4df03e2741b2e62d133a6a6792001bf7e857f869902d60dbb42,4f6e2dd52e7ba4df03e2741b2e62d133a6a6792001bf7e857f869902d60dbb42,4f6e2dd52e7ba4df03e2741b2e62d133a6a6792001bf7e857f869902d60dbb42,Москва,О политике в большом городе и не только,,113,433,2013-08-30,ru
819a70950d1055f5a541a7bbf42b9be7bcf6a06dd77303d727578daae365590e,819a70950d1055f5a541a7bbf42b9be7bcf6a06dd77303d727578daae365590e,819a70950d1055f5a541a7bbf42b9be7bcf6a06dd77303d727578daae365590e,USA,Conservative/Libertarian #RedNationRising #tcot #WarOnWomen #Israel #SupportTroops #InGodWeTrust  #WakeUpAmerica,,1213,1617,2014-08-28,en
4dd3ea4c37948067296cec6804edacf5243d0a139b3208d4e255bc2be85c235a,4dd3ea4c37948067296cec6804edacf5243d0a139b3208d4e255bc2be85c235a,4dd3ea4c37948067296cec6804edacf5243d0a139b3208d4e255bc2be85c235a,USA,,,101,178,2013-08-27,en
cdc1e8a2f4025636609c0bcb1176b7a220a565df1b9981ab484196a83ed94505,cdc1e8a2f4025636609c0bcb1176b7a220a565df1b9981ab484196a83ed94505,cdc1e8a2f4025636609c0bcb1176b7a220a565df1b9981ab484196a83ed94505,Россия,Литейщик #Работаю .Для души; Кладоискательство .  Цветоводство  #,,100,56,2013-08-30,en
219650c8c294631773fe1945d7c72c8e25a1a1948eaf37a9e329ee8487d0ed22,219650c8c294631773fe1945d7c72c8e25a1a1948eaf37a9e329ee8487d0ed22,219650c8c294631773fe1945d7c72c8e25a1a1948eaf37a9e329ee8487d0ed22,SPb,"Студент Первого Меда, обучаю технике бессонницы ХД",,802,1978,2013-08-22,ru
9da2a23fdf6b698547cec94016c409cc2fe9309df09e45ac14b152edfe1f5d8e,9da2a23fdf6b698547cec94016c409cc2fe9309df09e45ac14b152edfe1f5d8e,9da2a23fdf6b698547cec94016c409cc2fe9309df09e45ac14b152edfe1f5d8e,LA,family is the strongest power,,104,109,2013-07-24,en
9e568c8849f525131899c9798be7240565d45278cf4a99fc807de40ab8b08a3a,9e568c8849f525131899c9798be7240565d45278cf4a99fc807de40ab8b08a3a,9e568c8849f525131899c9798be7240565d45278cf4a99fc807de40ab8b08a3a,Boston,,,58,256,2009-10-07,en
19b7656b5a8a0a37e4654080b0e224a09fcecbbc7d88a1b000300576570f9497,19b7656b5a8a0a37e4654080b0e224a09fcecbbc7d88a1b000300576570f9497,19b7656b5a8a0a37e4654080b0e224a09fcecbbc7d88a1b000300576570f9497,Memphis,hahaha,,167,163,2014-06-20,en
8ef1372949ea7be362c1334fa45071bcb3c4db56a4ebaf12d6ff19756c48c9d9,8ef1372949ea7be362c1334fa45071bcb3c4db56a4ebaf12d6ff19756c48c9d9,8ef1372949ea7be362c1334fa45071bcb3c4db56a4ebaf12d6ff19756c48c9d9,,,,146,150,2014-06-23,en
bc95e75b9da103aae2ff6f7a9cc127a30739203b7fb8e27f75d932883fd1f5dd,bc95e75b9da103aae2ff6f7a9cc127a30739203b7fb8e27f75d932883fd1f5dd,bc95e75b9da103aae2ff6f7a9cc127a30739203b7fb8e27f75d932883fd1f5dd,USA,financial advisor,,0,3,2014-06-18,en
dae948c05556846cd45503b35fbc08bd314baa6a4caf7fd58697d85502e8f1c6,dae948c05556846cd45503b35fbc08bd314baa6a4caf7fd58697d85502e8f1c6,dae948c05556846cd45503b35fbc08bd314baa6a4caf7fd58697d85502e8f1c6,,,,4917,287,2015-09-25,ru
669ec7b3552a1ee15444f77a20bf4296c5fef220a9210dd6291d0749136b547c,669ec7b3552a1ee15444f77a20bf4296c5fef220a9210dd6291d0749136b547c,669ec7b3552a1ee15444f77a20bf4296c5fef220a9210dd6291d0749136b547c,,,,10,0,2017-07-24,ru
ed0c3f084d3512023f1552e619120f6f6acaf3b033bdec8f02d3300a11738271,ed0c3f084d3512023f1552e619120f6f6acaf3b033bdec8f02d3300a11738271,ed0c3f084d3512023f1552e619120f6f6acaf3b033bdec8f02d3300a11738271,USA,Funky,,150,165,2013-08-05,en
6db972f0f3f39e17852b083235dbec728872953d870682f5f2cb8d15fee55f98,6db972f0f3f39e17852b083235dbec728872953d870682f5f2cb8d15fee55f98,6db972f0f3f39e17852b083235dbec728872953d870682f5f2cb8d15fee55f98,"Барнаул, Россия",Люблю Россию и ничего не могу с собой поделать,,3864,143,2014-05-09,ru
2105f0df382368e293f051294e18c44311def4698a3463d4762b853d3414ed9d,2105f0df382368e293f051294e18c44311def4698a3463d4762b853d3414ed9d,2105f0df382368e293f051294e18c44311def4698a3463d4762b853d3414ed9d,новосибирск,,,1,2,2015-03-28,ru
c6c74e6d944604b9525b4d3cc10535f7c0b7184bb15cd3f295da2c9361a85f3c,c6c74e6d944604b9525b4d3cc10535f7c0b7184bb15cd3f295da2c9361a85f3c,c6c74e6d944604b9525b4d3cc10535f7c0b7184bb15cd3f295da2c9361a85f3c,"New York, USA",It is our responsibility to promote the positive things that happen in our communities.,,153,1066,2017-08-25,en
4426d8c0bbc7ea425dbe2cdffd215abfcb3cd83bb073623e2d2395e16f48cc27,4426d8c0bbc7ea425dbe2cdffd215abfcb3cd83bb073623e2d2395e16f48cc27,4426d8c0bbc7ea425dbe2cdffd215abfcb3cd83bb073623e2d2395e16f48cc27,Москва,"3 года .Хирург . иногда люблю#Воздушные змеи ,",,87,71,2013-12-15,en
917326b34e514d9276524047b3e3424ca1f86c783e69e3c0ac1cde5a774a6463,917326b34e514d9276524047b3e3424ca1f86c783e69e3c0ac1cde5a774a6463,917326b34e514d9276524047b3e3424ca1f86c783e69e3c0ac1cde5a774a6463,LA,Decide that you want it more than you are afraid of it.,,75,149,2014-04-22,en
